rank,coarse_absolute_residual_mw,granular_absolute_residual_mw,exceedance_share
19091,1.1454799338290416,1.0841872263911057,0.5433458561020036
19092,1.1454770950696744,1.0841613829831267,0.5433743169398907
19093,1.1454189049303265,1.0840579049252612,0.5434027777777778
19094,1.1453389049303269,1.083960681046667,0.5434312386156649
19095,1.145221095069674,1.0839000249357555,0.5434596994535519
19096,1.145036066170958,1.0838760249357555,0.543488160291439
19097,1.1449229049303264,1.0836847736088944,0.5435166211293261
19098,1.1448319338290416,1.0836791638262344,0.5435450819672131
19099,1.1445309049303267,1.0835773829831268,0.5435735428051002
19100,1.144388066170958,1.0834271638262336,0.5436020036429873
19101,1.1442090950696728,1.0832912263911056,0.5436304644808743
19102,1.144158904930326,1.0832832263911063,0.5436589253187614
19103,1.1440789049303264,1.083272548933518,0.5436873861566485
19104,1.1440029049303255,1.083225005821858,0.5437158469945356
19105,1.1439679338290416,1.0828520249357547,0.5437443078324226
19106,1.1439269049303256,1.0824629941781412,0.5437727686703097
19107,1.143843933829042,1.0824090058218576,0.5438012295081968
19108,1.1437799338290409,1.082258994178142,0.5438296903460837
19109,1.1437440661709584,1.0822220950747383,0.5438581511839709
19110,1.143735933829042,1.082083163826234,0.543886612021858
19111,1.1435359338290425,1.081847163826234,0.5439150728597449
19112,1.143315933829042,1.081775226391106,0.543943533697632
19113,1.1432919338290413,1.0816246810466676,0.5439719945355191
19114,1.1431429049303263,1.0815352263911064,0.5440004553734062
19115,1.1430250950696736,1.0815191638262336,0.5440289162112932
19116,1.1429639338290416,1.0809949941781412,0.5440573770491803
19117,1.142936066170958,1.0809153189533331,0.5440858378870674
19118,1.1429159338290429,1.080730095074738,0.5441142987249544
19119,1.1427080661709577,1.0806099049252609,0.5441427595628415
19120,1.1426789049303263,1.080524836173766,0.5441712204007286
19121,1.1425079338290407,1.0805151638262336,0.5441996812386156
19122,1.1423629049303263,1.0804339049252611,0.5442281420765027
19123,1.142224066170958,1.0804309941781411,0.5442566029143898
19124,1.1421959338290415,1.0803949941781417,0.5442850637522769
19125,1.1421079338290407,1.0803046810466677,0.5443135245901639
19126,1.1418229049303263,1.0802791638262332,0.544341985428051
19127,1.1415479338290424,1.0800090267407647,0.5443704462659381
19128,1.1415429049303265,1.0799199750642448,0.5443989071038251
19129,1.1414959338290425,1.0797360249357553,0.5444273679417122
19130,1.1414719338290416,1.0793693829831268,0.5444558287795993
19131,1.1414719338290409,1.0793400249357556,0.5444842896174863
19132,1.1414319338290415,1.0793034510664816,0.5445127504553734
19133,1.141418904930326,1.0790248361737655,0.5445412112932605
19134,1.141308066170958,1.078999163826234,0.5445696721311475
19135,1.1412629049303264,1.0789872263911056,0.5445981329690346
19136,1.1411839338290413,1.0785992263911055,0.5446265938069217
19137,1.1411829049303268,1.0785591638262344,0.5446550546448088
19138,1.1411359338290408,1.0785445945724517,0.5446835154826958
19139,1.141091933829042,1.0785250058218592,0.5447119763205829
19140,1.1410589049303264,1.0784966810466683,0.54474043715847
19141,1.141050904930326,1.0783431638262335,0.544768897996357
19142,1.1410029049303263,1.0783088361737665,0.5447973588342441
19143,1.1409970950696735,1.078236773608894,0.5448258196721312
19144,1.1409829049303264,1.0779791638262333,0.5448542805100182
19145,1.1408799338290416,1.0778579049252617,0.5448827413479053
19146,1.1408629049303265,1.077676024935755,0.5449112021857924
19147,1.140743933829042,1.0776099049252617,0.5449396630236795
19148,1.1406690950696736,1.0775606810466671,0.5449681238615665
19149,1.1405799338290423,1.0774610058218588,0.5449965846994536
19150,1.1405629049303263,1.0774040249357544,0.5450250455373407
19151,1.1404919338290405,1.0773357455745447,0.5450535063752276
19152,1.140432066170958,1.0772693829831264,0.5450819672131147
19153,1.1400360661709583,1.0771730267407635,0.5451104280510018
19154,1.140017095069674,1.077079226391106,0.5451388888888888
19155,1.1400079338290412,1.0769500950747384,0.5451673497267759
19156,1.140002904930326,1.0769087736088936,0.545195810564663
19157,1.139955933829042,1.076892836173766,0.5452242714025501
19158,1.1399480661709585,1.0767989941781408,0.5452527322404371
19159,1.139943933829042,1.0767751638262348,0.5452811930783242
19160,1.139918904930326,1.0767245489335184,0.5453096539162113
19161,1.1398640661709576,1.0766445489335188,0.5453381147540983
19162,1.1398559338290424,1.0765539049252613,0.5453665755919854
19163,1.1397389049303257,1.076159163826234,0.5453950364298725
19164,1.1397069049303257,1.0760047736088945,0.5454234972677595
19165,1.1396869049303255,1.0759528361737656,0.5454519581056466
19166,1.1396760661709584,1.0758645945724528,0.5454804189435337
19167,1.139675933829042,1.0757789941781413,0.5455088797814208
19168,1.1396509049303256,1.0757619049252627,0.5455373406193078
19169,1.139488066170958,1.0755280249357548,0.5455658014571949
19170,1.1394429049303267,1.0752526810466676,0.545594262295082
19171,1.1392640661709583,1.0752170267407637,0.545622723132969
19172,1.1392109049303265,1.0749807736088943,0.5456511839708561
19173,1.1390360661709584,1.074775745574546,0.5456796448087432
19174,1.1388999338290429,1.0747471638262336,0.5457081056466302
19175,1.1388829049303268,1.0747351638262328,0.5457365664845173
19176,1.138788066170958,1.074733904925261,0.5457650273224044
19177,1.1387810950696735,1.0744120249357552,0.5457934881602914
19178,1.1386629049303263,1.0743074510664816,0.5458219489981785
19179,1.1384789049303272,1.0742632263911067,0.5458504098360656
19180,1.1384599338290415,1.0742551638262332,0.5458788706739527
19181,1.1381829049303267,1.0740010058218592,0.5459073315118397
19182,1.1380360661709583,1.0739720249357552,0.5459357923497268
19183,1.1379719338290408,1.0738650058218588,0.5459642531876139
19184,1.1379480661709576,1.0730829941781408,0.5459927140255009
19185,1.1377930950696733,1.072890095074738,0.546021174863388
19186,1.1377829049303267,1.072689904925262,0.5460496357012751
19187,1.137724066170958,1.0726311638262336,0.5460780965391621
19188,1.137586904930326,1.072608548933518,0.5461065573770492
19189,1.1375759338290423,1.0725949941781412,0.5461350182149363
19190,1.1374829049303263,1.0725312263911064,0.5461634790528234
19191,1.1369839338290415,1.0724920249357552,0.5461919398907104
19192,1.1368869049303267,1.0724059049252608,0.5462204007285975
19193,1.1368319338290405,1.0722349941781404,0.5462488615664846
19194,1.1367949049303263,1.072225904925262,0.5462773224043715
19195,1.1367600661709576,1.0721530267407635,0.5463057832422586
19196,1.1366589049303248,1.0720111638262333,0.5463342440801457
19197,1.136646904930326,1.0719685489335171,0.5463627049180327
19198,1.1365839338290415,1.0719247736088944,0.5463911657559198
19199,1.1365789049303263,1.0718927736088943,0.5464196265938069
19200,1.1365629049303267,1.071856024935756,0.546448087431694
19201,1.136499933829042,1.0717806810466672,0.546476548269581
19202,1.136143933829042,1.0717680249357544,0.5465050091074681
19203,1.1361280661709576,1.0716960249357548,0.5465334699453552
19204,1.1360770950696732,1.0716151638262328,0.5465619307832422
19205,1.136035933829042,1.071604836173766,0.5465903916211293
19206,1.1354650950696736,1.0713960249357548,0.5466188524590164
19207,1.1353440661709584,1.0713309941781413,0.5466473132969034
19208,1.135335933829042,1.071252024935756,0.5466757741347905
19209,1.1352359338290412,1.0712112263911056,0.5467042349726776
19210,1.1351189049303263,1.0711989941781412,0.5467326958105647
19211,1.1351029049303267,1.0710231638262335,0.5467611566484517
19212,1.135099933829042,1.0708749941781412,0.5467896174863388
19213,1.1350429049303257,1.070831318953332,0.5468180783242259
19214,1.1348189049303272,1.0705813829831268,0.5468465391621129
19215,1.134784066170958,1.0705285489335177,0.546875
19216,1.134588066170958,1.0702520249357557,0.5469034608378871
19217,1.13452793382904,1.0702159750642444,0.5469319216757741
19218,1.1344629049303263,1.0700690267407644,0.5469603825136612
19219,1.1342359338290429,1.0695808361737664,0.5469888433515483
19220,1.1342199338290415,1.0694499049252624,0.5470173041894353
19221,1.134116066170958,1.0693479750642456,0.5470457650273224
19222,1.134106904930326,1.069208836173766,0.5470742258652095
19223,1.134089095069674,1.0691899049252616,0.5471026867030966
19224,1.1340839338290427,1.0691389941781413,0.5471311475409836
19225,1.1340759338290416,1.0691152263911068,0.5471596083788707
19226,1.1338759338290412,1.0687040249357551,0.5471880692167578
19227,1.133824066170958,1.0685909941781409,0.5472165300546448
19228,1.1337959338290415,1.0684850058218585,0.5472449908925319
19229,1.1337629049303268,1.068018095074738,0.547273451730419
19230,1.1337199338290425,1.067991405427548,0.547301912568306
19231,1.133716066170958,1.0679632263911056,0.5473303734061931
19232,1.1333509049303263,1.0679168361737656,0.5473588342440802
19233,1.133298904930326,1.0678973829831273,0.5473872950819673
19234,1.1331799338290416,1.0677989941781412,0.5474157559198543
19235,1.133124066170958,1.0672499049252613,0.5474442167577414
19236,1.132910904930326,1.0671434054275477,0.5474726775956285
19237,1.132816066170958,1.0670751638262332,0.5475011384335154
19238,1.1327229049303265,1.066918095074738,0.5475295992714025
19239,1.132714904930326,1.0668797455745445,0.5475580601092896
19240,1.1327029049303272,1.066673026740764,0.5475865209471766
19241,1.1326759338290424,1.0664446810466668,0.5476149817850637
19242,1.1326080661709577,1.0664130267407632,0.5476434426229508
19243,1.1325519338290408,1.0663104866751745,0.5476719034608379
19244,1.132488066170958,1.066137904925262,0.5477003642987249
19245,1.1324629049303263,1.0660645945724525,0.547728825136612
19246,1.1322559338290412,1.0660366810466675,0.5477572859744991
19247,1.1321469049303257,1.0659445945724515,0.5477857468123861
19248,1.1321199338290409,1.065653904925262,0.5478142076502732
19249,1.1320370950696732,1.0655660950747388,0.5478426684881603
19250,1.1320069049303256,1.0653806810466673,0.5478711293260473
19251,1.1319519338290407,1.065340836173766,0.5478995901639344
19252,1.131921095069674,1.0653189941781411,0.5479280510018215
19253,1.131852066170958,1.065307451066482,0.5479565118397086
19254,1.131756066170958,1.0652613829831272,0.5479849726775956
19255,1.1316629049303264,1.065207451066482,0.5480134335154827
19256,1.131599933829042,1.0652000249357547,0.5480418943533698
19257,1.1314629049303269,1.064474095074738,0.5480703551912568
19258,1.131202904930326,1.0644469941781407,0.5480988160291439
19259,1.1311439338290423,1.064383226391106,0.548127276867031
19260,1.130875933829042,1.0641848361737656,0.548155737704918
19261,1.130855933829042,1.0641792263911052,0.5481841985428051
19262,1.1307759338290424,1.0641620950747384,0.5482126593806922
19263,1.1305600661709576,1.0638151638262332,0.5482411202185792
19264,1.1305559338290416,1.0637373829831267,0.5482695810564663
19265,1.130436066170958,1.0634229941781417,0.5482980418943534
19266,1.1303429049303269,1.0634151638262332,0.5483265027322405
19267,1.130332066170958,1.0634139049252624,0.5483549635701275
19268,1.1301250950696735,1.0631687736088944,0.5483834244080146
19269,1.1301109049303273,1.063134994178142,0.5484118852459017
19270,1.129948066170958,1.063117904925262,0.5484403460837887
19271,1.1298039338290415,1.0630552263911053,0.5484688069216758
19272,1.1295959338290416,1.0630191638262332,0.5484972677595629
19273,1.129408066170958,1.0628299049252616,0.5485257285974499
19274,1.1291890950696732,1.0627973829831276,0.548554189435337
19275,1.129154904930326,1.0627850058218593,0.5485826502732241
19276,1.1291439338290417,1.0627153189533312,0.5486111111111112
19277,1.1289429049303263,1.062609904925262,0.5486395719489982
19278,1.1288989049303255,1.0624773829831264,0.5486680327868853
19279,1.1288759338290415,1.0623760249357552,0.5486964936247724
19280,1.1288719338290407,1.062339163826234,0.5487249544626593
19281,1.128722904930326,1.0620909941781411,0.5487534153005464
19282,1.1286799338290423,1.062063451066482,0.5487818761384335
19283,1.128307933829042,1.0620295133248268,0.5488103369763205
19284,1.128236066170958,1.0618709941781412,0.5488387978142076
19285,1.1281229049303263,1.0617373829831267,0.5488672586520947
19286,1.1280559338290423,1.061656836173766,0.5488957194899818
19287,1.1279719338290428,1.0613751638262343,0.5489241803278688
19288,1.127893095069674,1.061214994178142,0.5489526411657559
19289,1.127775933829042,1.0609890058218576,0.548981102003643
19290,1.1276829049303272,1.060712594572452,0.54900956284153
19291,1.1276360661709584,1.0606973829831272,0.5490380236794171
19292,1.127563933829042,1.0605526810466663,0.5490664845173042
19293,1.127279933829042,1.060409026740764,0.5490949453551912
19294,1.127240066170958,1.060164773608894,0.5491234061930783
19295,1.127205095069674,1.0601500950747385,0.5491518670309654
19296,1.1271989049303268,1.0601151638262332,0.5491803278688525
19297,1.127137095069674,1.0601031638262333,0.5492087887067395
19298,1.1271029049303267,1.0599880249357545,0.5492372495446266
19299,1.1270890950696737,1.0599040249357543,0.5492657103825137
19300,1.1268469049303256,1.0598274510664816,0.5492941712204007
19301,1.1266309049303247,1.0598087736088944,0.5493226320582878
19302,1.1266119338290412,1.0597560249357556,0.5493510928961749
19303,1.126547933829042,1.0597406810466676,0.5493795537340619
19304,1.1265170950696737,1.0596789941781413,0.549408014571949
19305,1.1264829049303264,1.0596613829831272,0.5494364754098361
19306,1.126387933829042,1.059516836173766,0.5494649362477231
19307,1.1262920661709583,1.059237904925262,0.5494933970856102
19308,1.1262239338290412,1.0591899049252609,0.5495218579234973
19309,1.1262199338290424,1.0591704866751737,0.5495503187613844
19310,1.1261560661709584,1.0589259049252613,0.5495787795992714
19311,1.1261519338290409,1.0585160249357557,0.5496072404371585
19312,1.1261429049303269,1.057984681046668,0.5496357012750456
19313,1.1260709049303257,1.0579085489335176,0.5496641621129326
19314,1.1258850950696748,1.057901904925262,0.5496926229508197
19315,1.1257839338290416,1.0578620950747384,0.5497210837887068
19316,1.1257429049303267,1.0577952263911063,0.5497495446265938
19317,1.1257159338290428,1.0577920249357555,0.5497780054644809
19318,1.1256949049303264,1.0575659049252613,0.549806466302368
19319,1.1256159338290423,1.0573871638262335,0.5498349271402551
19320,1.125436066170958,1.0573032263911049,0.549863387978142
19321,1.125371933829042,1.0572789941781409,0.5498918488160291
19322,1.1253029049303267,1.0572389941781404,0.5499203096539163
19323,1.125266904930326,1.0571992263911056,0.5499487704918032
19324,1.1252429049303272,1.057000024935756,0.5499772313296903
19325,1.125177095069673,1.0569909941781412,0.5500056921675774
19326,1.125059933829042,1.056987226391105,0.5500341530054644
19327,1.125006904930326,1.0569453829831277,0.5500626138433515
19328,1.1248829049303264,1.056881005821858,0.5500910746812386
19329,1.1248559338290416,1.0567899049252611,0.5501195355191257
19330,1.124696066170958,1.056685005821859,0.5501479963570127
19331,1.1246959338290416,1.0566480249357548,0.5501764571948998
19332,1.1243639338290412,1.0564669941781408,0.5502049180327869
19333,1.1243360661709585,1.0563874510664812,0.5502333788706739
19334,1.124311933829042,1.0560179049252616,0.550261839708561
19335,1.1240479338290423,1.0559120249357556,0.5502903005464481
19336,1.124024066170958,1.0558499049252612,0.5503187613843351
19337,1.1239599338290416,1.0558445945724528,0.5503472222222222
19338,1.1239559338290428,1.0556700950747384,0.5503756830601093
19339,1.123778904930326,1.0556046810466675,0.5504041438979964
19340,1.1235959338290415,1.0555805945724523,0.5504326047358834
19341,1.123494904930327,1.055278095074738,0.5504610655737705
19342,1.123418904930326,1.0552631638262335,0.5504895264116576
19343,1.1234029049303256,1.055243163826234,0.5505179872495446
19344,1.1231679338290428,1.0551047736088943,0.5505464480874317
19345,1.123108066170958,1.0550912263911056,0.5505749089253188
19346,1.123062904930326,1.0550109941781407,0.5506033697632058
19347,1.123062904930326,1.0547373829831272,0.5506318306010929
19348,1.1230320661709583,1.0546739049252611,0.55066029143898
19349,1.1230240661709583,1.054608548933518,0.550688752276867
19350,1.1229709049303256,1.054526486675172,0.5507172131147541
19351,1.1229279338290412,1.0544285489335188,0.5507456739526412
19352,1.1229239338290415,1.054293904925262,0.5507741347905283
19353,1.1228869049303256,1.0542160249357548,0.5508025956284153
19354,1.1228399338290416,1.053799163826232,0.5508310564663024
19355,1.1227149049303264,1.053637904925262,0.5508595173041895
19356,1.1224839338290424,1.0536149941781403,0.5508879781420765
19357,1.122315933829042,1.0535766810466676,0.5509164389799636
19358,1.1222719338290403,1.0535610058218587,0.5509448998178507
19359,1.121904066170958,1.0535300950747388,0.5509733606557377
19360,1.121883933829042,1.0533751638262343,0.5510018214936248
19361,1.1218799338290424,1.0533406810466672,0.5510302823315119
19362,1.1216629049303268,1.0533293829831267,0.551058743169399
19363,1.121626904930326,1.0533139049252611,0.551087204007286
19364,1.1214399338290413,1.0532319750642436,0.551115664845173
19365,1.1213989049303252,1.053163163826234,0.5511441256830601
19366,1.1213359338290427,1.0529290058218592,0.5511725865209471
19367,1.121262904930326,1.0529245945724517,0.5512010473588342
19368,1.1210959338290427,1.052888681046668,0.5512295081967213
19369,1.1209109049303263,1.0527354510664817,0.5512579690346083
19370,1.1207760661709576,1.0526699049252617,0.5512864298724954
19371,1.1207280661709575,1.0525904866751732,0.5513148907103825
19372,1.1206359338290417,1.0525846810466672,0.5513433515482696
19373,1.1204959338290417,1.0525709941781407,0.5513718123861566
19374,1.1203999338290425,1.0525685945724523,0.5514002732240437
19375,1.1203920661709577,1.0525272263911063,0.5514287340619308
19376,1.1203239338290425,1.0523871638262337,0.5514571948998178
19377,1.1197959338290415,1.052360836173766,0.5514856557377049
19378,1.1197749049303256,1.052344836173766,0.551514116575592
19379,1.1197029049303264,1.052165005821858,0.551542577413479
19380,1.119499933829042,1.0514888361737664,0.5515710382513661
19381,1.1194389049303268,1.051422095074738,0.5515994990892532
19382,1.1192359338290423,1.0514208361737665,0.5516279599271403
19383,1.1191269049303256,1.051331226391106,0.5516564207650273
19384,1.119124066170958,1.0512000249357552,0.5516848816029144
19385,1.1189080661709576,1.0511389941781415,0.5517133424408015
19386,1.1188199338290417,1.050976836173766,0.5517418032786885
19387,1.1188039338290423,1.0509100950747376,0.5517702641165756
19388,1.1187709049303267,1.050889026740764,0.5517987249544627
19389,1.118744066170958,1.0507791638262336,0.5518271857923497
19390,1.118535933829042,1.0507432263911056,0.5518556466302368
19391,1.1184560661709584,1.050697904925262,0.5518841074681239
19392,1.1184439338290424,1.050422994178141,0.5519125683060109
19393,1.118182904930326,1.0503871638262332,0.551941029143898
19394,1.118115933829042,1.050341904925262,0.5519694899817851
19395,1.1180399338290428,1.0501979049252617,0.5519979508196722
19396,1.1180239338290416,1.0496179049252623,0.5520264116575592
19397,1.1179509049303256,1.0496031638262335,0.5520548724954463
19398,1.117911933829042,1.0494792263911057,0.5520833333333334
19399,1.1177229049303268,1.049476024935756,0.5521117941712204
19400,1.117695933829042,1.0493712263911048,0.5521402550091075
19401,1.1175919338290417,1.0493419049252608,0.5521687158469946
19402,1.1175399338290413,1.0490794510664812,0.5521971766848816
19403,1.117415933829042,1.0490664866751729,0.5522256375227687
19404,1.117219933829042,1.048943975064244,0.5522540983606558
19405,1.1171359338290416,1.0487751638262333,0.5522825591985429
19406,1.117062904930326,1.0486671638262344,0.5523110200364298
19407,1.1170269049303263,1.0485999750642447,0.552339480874317
19408,1.1169399338290429,1.0483739049252607,0.552367941712204
19409,1.1169189049303263,1.0483469941781411,0.552396402550091
19410,1.116896066170958,1.0483179049252616,0.5524248633879781
19411,1.116682904930326,1.0478991638262336,0.5524533242258652
19412,1.116636066170958,1.0478709941781403,0.5524817850637522
19413,1.116576066170958,1.0475072263911052,0.5525102459016393
19414,1.1165680661709585,1.0474274510664812,0.5525387067395264
19415,1.116515933829042,1.0473173829831273,0.5525671675774135
19416,1.1163880661709575,1.047080594572452,0.5525956284153005
19417,1.1161479338290423,1.047037904925262,0.5526240892531876
19418,1.115982904930326,1.0469997455745457,0.5526525500910747
19419,1.115932066170958,1.0468429732592364,0.5526810109289617
19420,1.1154999338290423,1.046808773608894,0.5527094717668488
19421,1.1151599338290417,1.0466939049252613,0.5527379326047359
19422,1.115005095069674,1.0466679750642456,0.5527663934426229
19423,1.1148479338290416,1.046632548933518,0.55279485428051
19424,1.1148189049303256,1.0465960249357564,0.5528233151183971
19425,1.1147610950696745,1.0465704866751728,0.5528517759562842
19426,1.114683933829042,1.0464539049252612,0.5528802367941712
19427,1.1146440661709576,1.0464189941781417,0.5529086976320583
19428,1.114568066170958,1.046150095074738,0.5529371584699454
19429,1.1145079338290411,1.0459949941781408,0.5529656193078324
19430,1.1144159338290416,1.045992681046666,0.5529940801457195
19431,1.1143440661709585,1.045935226391106,0.5530225409836066
19432,1.114215933829042,1.0459160249357555,0.5530510018214936
19433,1.114097095069674,1.045539163826234,0.5530794626593807
19434,1.1139519338290416,1.0455311638262348,0.5531079234972678
19435,1.1139320661709575,1.045517904925262,0.5531363843351548
19436,1.1138850950696737,1.0454845945724525,0.5531648451730419
19437,1.1138730950696747,1.0453890058218585,0.553193306010929
19438,1.1137800661709576,1.04537899417814,0.5532217668488161
19439,1.1137450950696737,1.045302095074738,0.5532502276867031
19440,1.1136050950696743,1.0451029941781416,0.5532786885245902
19441,1.113501095069674,1.0449820950747384,0.5533071493624773
19442,1.113361095069674,1.0448872263911069,0.5533356102003643
19443,1.1133309049303255,1.0447447736088944,0.5533640710382514
19444,1.1132959338290425,1.0447152263911068,0.5533925318761385
19445,1.1132210950696724,1.0444480249357555,0.5534209927140255
19446,1.113054904930326,1.0443753189533307,0.5534494535519126
19447,1.1130450950696735,1.0442648361737663,0.5534779143897997
19448,1.1128959338290416,1.0442351638262328,0.5535063752276868
19449,1.1128429049303268,1.044192836173766,0.5535348360655737
19450,1.1128370950696735,1.0440949941781417,0.5535632969034608
19451,1.1127650950696744,1.0440264866751727,0.553591757741348
19452,1.112661095069674,1.0438139049252608,0.5536202185792349
19453,1.1126479338290416,1.043680836173766,0.553648679417122
19454,1.1126130950696744,1.0432779049252616,0.5536771402550091
19455,1.1125720661709584,1.043191226391106,0.5537056010928961
19456,1.1125599338290408,1.0431499049252615,0.5537340619307832
19457,1.1125570950696737,1.043005904925261,0.5537625227686703
19458,1.1124730950696744,1.0430000249357547,0.5537909836065574
19459,1.1124439338290424,1.0429109941781416,0.5538194444444444
19460,1.1124269049303264,1.0428773829831268,0.5538479052823315
19461,1.1124170950696737,1.0428271638262332,0.5538763661202186
19462,1.112381095069672,1.0427246810466675,0.5539048269581056
19463,1.1123330950696724,1.0425989941781415,0.5539332877959927
19464,1.1122869049303252,1.0424850058218584,0.5539617486338798
19465,1.1121519338290424,1.0423967736088944,0.5539902094717668
19466,1.1120189049303268,1.0422888361737663,0.5540186703096539
19467,1.1119970950696736,1.042264594572452,0.554047131147541
19468,1.1119399338290412,1.0416960249357547,0.5540755919854281
19469,1.1119080661709575,1.0416620950747384,0.5541040528233151
19470,1.1118570950696736,1.0416490267407637,0.5541325136612022
19471,1.111773095069674,1.0416125489335188,0.5541609744990893
19472,1.1117029049303273,1.0414888361737655,0.5541894353369763
19473,1.1115770950696735,1.0413966810466675,0.5542178961748634
19474,1.1114930950696724,1.0412420950747383,0.5542463570127505
19475,1.1111829049303263,1.0412328361737664,0.5542748178506375
19476,1.111090904930326,1.0411100950747385,0.5543032786885246
19477,1.111075933829042,1.0411059049252616,0.5543317395264117
19478,1.1108469049303256,1.0410780950747385,0.5543602003642987
19479,1.110828066170958,1.0410006810466683,0.5543886612021858
19480,1.1107429049303263,1.0409448361737657,0.5544171220400729
19481,1.1106639338290412,1.0409333829831269,0.55444558287796
19482,1.1106160661709583,1.040764681046668,0.554474043715847
19483,1.1106159338290416,1.040617904925262,0.5545025045537341
19484,1.110462904930326,1.0406099049252615,0.5545309653916212
19485,1.110452066170958,1.040603318953332,0.5545594262295082
19486,1.1102589049303269,1.0405909941781404,0.5545878870673953
19487,1.1102319338290412,1.0404672263911052,0.5546163479052824
19488,1.1101669049303264,1.040444773608894,0.5546448087431693
19489,1.110140066170958,1.0404351638262328,0.5546732695810564
19490,1.110096066170958,1.0403246810466669,0.5547017304189436
19491,1.110088066170958,1.040056773608894,0.5547301912568307
19492,1.1099749049303265,1.0399469941781412,0.5547586520947176
19493,1.1099730950696731,1.0396989941781412,0.5547871129326047
19494,1.1099189049303264,1.0396471638262328,0.5548155737704918
19495,1.1097989049303267,1.039642994178141,0.5548440346083788
19496,1.109616066170958,1.0396160249357551,0.5548724954462659
19497,1.1092629049303264,1.0395791638262324,0.554900956284153
19498,1.1092629049303264,1.0395690058218576,0.55492941712204
19499,1.1092319338290428,1.0393460950747384,0.5549578779599271
19500,1.109222904930326,1.039243163826234,0.5549863387978142
19501,1.1091010950696727,1.0391200249357553,0.5550147996357013
19502,1.109077095069674,1.038864681046668,0.5550432604735883
19503,1.109047933829042,1.0388339049252613,0.5550717213114754
19504,1.109016066170958,1.0386431638262348,0.5551001821493625
19505,1.1090029049303256,1.038537026740764,0.5551286429872495
19506,1.108939933829042,1.0385179049252615,0.5551571038251366
19507,1.108936066170958,1.038407451066482,0.5551855646630237
19508,1.108657095069674,1.0382620950747383,0.5552140255009107
19509,1.108596066170958,1.0381885489335188,0.5552424863387978
19510,1.1085160661709583,1.038187163826234,0.5552709471766849
19511,1.108356066170958,1.0379960249357552,0.5552994080145719
19512,1.1082320661709577,1.0379050058218589,0.555327868852459
19513,1.108206904930326,1.0378499049252603,0.5553563296903461
19514,1.1081239338290416,1.0374573829831275,0.5553847905282332
19515,1.1081029049303268,1.0374191638262331,0.5554132513661202
19516,1.1080829049303265,1.0373486810466668,0.5554417122040073
19517,1.1080400661709575,1.037200024935756,0.5554701730418944
19518,1.1080050950696732,1.037108548933518,0.5554986338797814
19519,1.1077239338290417,1.036894994178141,0.5555270947176685
19520,1.1077039338290415,1.036868773608894,0.5555555555555556
19521,1.1075850950696733,1.036591163826234,0.5555840163934426
19522,1.107511933829042,1.0365760249357547,0.5556124772313297
19523,1.1073410950696727,1.036515163826234,0.5556409380692168
19524,1.107288066170958,1.0364551638262345,0.5556693989071039
19525,1.1071119338290412,1.0364330267407649,0.5556978597449909
19526,1.106978904930326,1.036423226391106,0.555726320582878
19527,1.1069210950696728,1.0364133829831264,0.5557547814207651
19528,1.1067959338290425,1.0363130058218593,0.555783242258652
19529,1.1066879338290416,1.0362309941781411,0.5558117030965392
19530,1.1066770950696732,1.0359979049252608,0.5558401639344263
19531,1.1064530950696732,1.0359688361737656,0.5558686247723132
19532,1.1063669049303264,1.035792836173766,0.5558970856102003
19533,1.1063640661709584,1.0357160249357544,0.5559255464480874
19534,1.1062629049303272,1.0355471638262328,0.5559540072859745
19535,1.106257095069674,1.035521904925262,0.5559824681238615
19536,1.1061919338290425,1.0353592263911064,0.5560109289617486
19537,1.106035933829042,1.035229904925262,0.5560393897996357
19538,1.1060330950696728,1.0351259049252617,0.5560678506375227
19539,1.105895933829042,1.0350008361737664,0.5560963114754098
19540,1.105741095069673,1.034844594572452,0.5561247723132969
19541,1.1056229049303263,1.034731163826234,0.5561532331511839
19542,1.1055720661709585,1.0346392263911053,0.556181693989071
19543,1.1053450950696737,1.0344391638262331,0.5562101548269581
19544,1.105328066170958,1.0342949941781416,0.5562386156648452
19545,1.1049920661709576,1.0337629941781408,0.5562670765027322
19546,1.1049839338290424,1.0337160249357564,0.5562955373406193
19547,1.1049480661709583,1.0336712263911056,0.5563239981785064
19548,1.1049439338290412,1.033629904925262,0.5563524590163934
19549,1.1049250950696736,1.0334629941781417,0.5563809198542805
19550,1.1048320661709583,1.0333160249357547,0.5564093806921676
19551,1.1047389049303256,1.032964836173766,0.5564378415300546
19552,1.1047199338290428,1.0328847736088944,0.5564663023679417
19553,1.104643933829042,1.0328351638262336,0.5564947632058288
19554,1.1046199338290428,1.0326989941781413,0.5565232240437158
19555,1.1045669049303264,1.0324408361737665,0.5565516848816029
19556,1.104499933829041,1.032440681046668,0.55658014571949
19557,1.104401095069674,1.0323659049252611,0.5566086065573771
19558,1.1043719338290412,1.032259163826234,0.5566370673952641
19559,1.1043069049303265,1.0322488361737656,0.5566655282331512
19560,1.1042869049303263,1.0321888361737663,0.5566939890710383
19561,1.104121095069674,1.0319099049252616,0.5567224499089253
19562,1.1039759338290416,1.0315912263911056,0.5567509107468124
19563,1.1039359338290415,1.0315794510664815,0.5567793715846995
19564,1.1038770950696737,1.0315739049252608,0.5568078324225865
19565,1.1038719338290424,1.0314951638262329,0.5568362932604736
19566,1.103849095069673,1.0314504866751733,0.5568647540983607
